Number,title,Clip_Link,Start_Timestamp,End_Timestamp,Duration,question,correct_answer,incorrect_answer1,incorrect_answer2,incorrect_answer3,embed_url
29,Bridesmaids Best Friends Speech Scene,https://www.youtube.com/watch?v=7bJu1fjIkGY,0,2:12,2:12,What can we conclude from Helen’s reaction when Annie grabs the mike.,Helen is confused because she thought Annie was done with her speech.,Helen is more than happy to let Annie get a few more words in.,Helen seems happy that her speech is finally over.,Helen is excited that Annie is trying to give a better speech.,https://www.youtube.com/embed/7bJu1fjIkGY?start=0&end=132
29,Bridesmaids Best Friends Speech Scene,https://www.youtube.com/watch?v=7bJu1fjIkGY,0,2:12,2:12,"In general, what can we guess from this scene about the relationship between Helen and Annie.",They are both vying for the “best friend” title from Lillian.,They are strangers who don’t know each other.,They both are trying to impress Doug.,They are friends with each other.,https://www.youtube.com/embed/7bJu1fjIkGY?start=0&end=132
30,Bridesmaids Best Friends Speech Scene,https://www.youtube.com/watch?v=Dk5SrjFVQIM,0:55,2:40,2:40,"From the start of the scene, what does the coach think about Jess?",He is unsure of her talents.,He is excited to meet her.,He does not want to meet her.,He is open to giving her a chance.,https://www.youtube.com/embed/Dk5SrjFVQIM?start=55&end=160
30,Bend It Like Beckham Do you play for any side Scene,https://www.youtube.com/watch?v=Dk5SrjFVQIM,0:55,2:40,2:40,"When Jess says “in the park”, Coach gives a side glance. What does this side glance convey?",His look implies that his original opinion on her has not changed.,His look does not convey anything special.,N/A,N/A,https://www.youtube.com/embed/Dk5SrjFVQIM?start=55&end=160
30,Bend It Like Beckham Do you play for any side Scene,https://www.youtube.com/watch?v=Dk5SrjFVQIM,0:55,2:40,2:40,What does Jess’s tone of voice convey?,She is confident and excited to have the opportunity to play with the club team.,She is extremely nervous.,She is lacking confidence in herself.,She knows she will not be good enough.,https://www.youtube.com/embed/Dk5SrjFVQIM?start=55&end=160
30,Bend It Like Beckham Do you play for any side Scene,https://www.youtube.com/watch?v=Dk5SrjFVQIM,0:55,2:40,2:40,What can we infer about Jess’s financial status when she says she doesn’t have any “boots”?,She is not very well-off.,She is wealthy yet extremely disorganized.,It gives us no insight into her financial status.,N/A,https://www.youtube.com/embed/Dk5SrjFVQIM?start=55&end=160
30,Bend It Like Beckham Do you play for any side Scene,https://www.youtube.com/watch?v=Dk5SrjFVQIM,0:55,2:40,2:40,"When Jess starts playing, what does the Coach’s facial reaction imply?",He is surprised and  impressed by her capabilities.,He thinks she is a terrible player.,He thinks she is a phenomenal player.,We can’t tell his thoughts.,https://www.youtube.com/embed/Dk5SrjFVQIM?start=55&end=160
30,Bend It Like Beckham Do you play for any side Scene,https://www.youtube.com/watch?v=Dk5SrjFVQIM,0:55,2:40,2:40,What does the glance between the Coach and Juliette convey?,Juliette wants recognition from the Coach for being right about Jess’s skills.,Coach is not impressed by Juliette’s playing capabilities.,Juliette wants recognition from the Coach for her goal.,Coach is impressed by Juliette’s ability to score off the difficult pass.,https://www.youtube.com/embed/Dk5SrjFVQIM?start=55&end=160
30,Bend It Like Beckham Do you play for any side Scene,https://www.youtube.com/watch?v=Dk5SrjFVQIM,0:55,2:40,2:40,"Throughout the scene, what is Jess’s overall attitude?",Excitement,Anxiousness,Sadness,Anger,https://www.youtube.com/embed/Dk5SrjFVQIM?start=55&end=160
30,Bend It Like Beckham Do you play for any side Scene,https://www.youtube.com/watch?v=Dk5SrjFVQIM,0:55,2:40,2:40,What is the overall mood of the scene?,Hopeful,Somber,Thrill,Worry,https://www.youtube.com/embed/Dk5SrjFVQIM?start=55&end=160
31,Bend It Like Beckham Do you play for any side Scene,https://www.youtube.com/watch?v=ceWNY5eNSWY,0,2:10,2:10,Who is the bully?,Julian,Auggie,Jack Will,Charlotte,https://www.youtube.com/embed/ceWNY5eNSWY?start=0&end=130
31,Wonder School Tour Scene,https://www.youtube.com/watch?v=ceWNY5eNSWY,0,2:10,2:10,Who is looking out for Auggie?,Jack Will,Julian,Charlotte,No one,https://www.youtube.com/embed/ceWNY5eNSWY?start=0&end=130
31,Wonder School Tour Scene,https://www.youtube.com/watch?v=ceWNY5eNSWY,0,2:10,2:10,"In the beginning of the scene, Auggie does not speak? What would you guess is going through his mind?",He is not that hurt as he seems to be used to these questions.,He is extremely offended and unsure how to retaliate.,He is sad and wants to leave.,He is excited that he has three new friends.,https://www.youtube.com/embed/ceWNY5eNSWY?start=0&end=130
31,Wonder School Tour Scene,https://www.youtube.com/watch?v=ceWNY5eNSWY,0,2:10,2:10,When Julian exclaims “and this is an eraser” he is most likely saying it with which underlying meaning?,Sarcasm,Frustration,Genuine Wonder,Excitement,https://www.youtube.com/embed/ceWNY5eNSWY?start=0&end=130
31,Wonder School Tour Scene,https://www.youtube.com/watch?v=ceWNY5eNSWY,0,2:10,2:10,How can we describe Jack Will’s reaction to Julian’s question about Auggie’s face?,Jack Will is brave and stands up for Auggie.,Jack Will is nervous to confront Julian.,Jack Will is sick of having to fight with Julian.,Jack Will is confident because he knows he is smarter than Julian.,https://www.youtube.com/embed/ceWNY5eNSWY?start=0&end=130
31,Wonder School Tour Scene,https://www.youtube.com/watch?v=ceWNY5eNSWY,0,2:10,2:10,What does Jack Will’s face reveal after Auggie teaches Julian about the word “supposedly”?,Jack Will is excited that Auggie put Julian in his place.,Jack Will is scared that Julian will now hurt Auggie.,Jack Will is nervous they will get in trouble with the principle.,Jack Will is angry that Auggie confronted Julian.,https://www.youtube.com/embed/ceWNY5eNSWY?start=0&end=130
31,Wonder School Tour Scene,https://www.youtube.com/watch?v=ceWNY5eNSWY,0,2:10,2:10,What is Charlotte’s role in this scene?,She is a bystander,She is a friend of Auggie’s,She is clearly on Julian’s team,She is in love with Jack Will,https://www.youtube.com/embed/ceWNY5eNSWY?start=0&end=130
31,Wonder School Tour Scene,https://www.youtube.com/watch?v=ceWNY5eNSWY,0,2:10,2:10,What is the overall feeling of this scene?,Slightly Tense,Awkward,Sad,Depressing,https://www.youtube.com/embed/ceWNY5eNSWY?start=0&end=130
32,Wonder School Tour Scene,https://www.youtube.com/watch?v=ceWNY5eNSWY,0,0:51,0:51,What is best happening in this scene?,Strangers are meeting each other for the first time through a mutual friend.,Old friends are catching up.,Sisters are gathering together.,Strangers have awkwardly run into each other.,https://www.youtube.com/embed/ceWNY5eNSWY?start=0&end=51
32,Bridesmaid Engagement Party Scene,https://www.youtube.com/watch?v=ceWNY5eNSWY,0,0:51,0:51,What is Annie’s reaction to Becca and her husband touching noses?,She is uncomfortable by their display of affection.,She is excited to see two people in love.,She is angry that she has to witness their affection.,She is unphased by their display of affection.,https://www.youtube.com/embed/ceWNY5eNSWY?start=0&end=51
32,Bridesmaid Engagement Party Scene,https://www.youtube.com/watch?v=ceWNY5eNSWY,0,0:51,0:51,What word could you use to describe the interaction between the man and the rest of the group?,Uncomfortable and awkward,Exciting and romantic,Silly and humorous,Intellectual and wise,https://www.youtube.com/embed/ceWNY5eNSWY?start=0&end=51
32,Bridesmaid Engagement Party Scene,https://www.youtube.com/watch?v=ceWNY5eNSWY,0,0:51,0:51,What does Becca do wrong at the end of the scene?,She reiterates Annie’s lack of a husband.,She doesn’t call Annie by the right name,She awkwardly tells a secret she wasn’t supposed to tell.,She does nothing wrong.,https://www.youtube.com/embed/ceWNY5eNSWY?start=0&end=51
32,Bridesmaid Engagement Party Scene,https://www.youtube.com/watch?v=ceWNY5eNSWY,0,0:51,0:51,What does Lillian’s face tell us about the interaction?,She is uncomfortable but trying to put on a cordial demeanor,She is excited to introduce her friends to each other,She feels sorry for Becca and Kevin,She wants to leave the situation.,https://www.youtube.com/embed/ceWNY5eNSWY?start=0&end=51
32,Bridesmaid Engagement Party Scene,https://www.youtube.com/watch?v=ceWNY5eNSWY,0,0:51,0:51,What word could you use to best describe how the man must be feeling after being rejected by Annie?,Hurt,Displeased,Unphased,Angry,https://www.youtube.com/embed/ceWNY5eNSWY?start=0&end=51
32,Bridesmaid Engagement Party Scene,https://www.youtube.com/watch?v=ceWNY5eNSWY,0,0:51,0:51,"Throughout the scene, what phrase could you use to describe Annie’s emotions?",She is awkward and doesn’t want to engage in these uncomfortable introductions.,She is excited to meet new people.,She is mad that she is alone.,She is sad that she has to go around and meet everyone.,https://www.youtube.com/embed/ceWNY5eNSWY?start=0&end=51
32,Bridesmaid Engagement Party Scene,https://www.youtube.com/watch?v=ceWNY5eNSWY,0,0:51,0:51,The scene can best be describe as,Awkward,Funny,Sad,Tense,https://www.youtube.com/embed/ceWNY5eNSWY?start=0&end=51
33,Bridesmaid Engagement Party Scene,https://www.youtube.com/watch?v=ceWNY5eNSWY,0,2:39,2:39,"In the beginning of the scene, what does Andy feel?",She feels out of place.,She is eager to impress her coworkers.,She wants to look better.,She is excited about her new job.,https://www.youtube.com/embed/ceWNY5eNSWY?start=0&end=159
33,The Devil Wears Prada Makeover Scene,https://www.youtube.com/watch?v=HSPYgwP9R85,0,2:39,2:39,How would you describe the relationship between Nigel and Andy?,Coworker Friends,Father/Daughter,Boss/Employee,Strangers,https://www.youtube.com/embed/HSPYgwP9R85?start=0&end=159
33,The Devil Wears Prada Makeover Scene,https://www.youtube.com/watch?v=HSPYgwP9R85,0,2:39,2:39,What does the background music convey when Andy enters the massive closet?,She has never seen something like this before.,She is hurt by Nigel’s comment.,She wants to steal something.,She is excited to try on clothes.,https://www.youtube.com/embed/HSPYgwP9R85?start=0&end=159
33,The Devil Wears Prada Makeover Scene,https://www.youtube.com/watch?v=HSPYgwP9R85,0,2:39,2:39,At first does Andy trust Nigel’s fashion decisions?,No,Yes,N/A,N/A,https://www.youtube.com/embed/HSPYgwP9R85?start=0&end=159
33,The Devil Wears Prada Makeover Scene,https://www.youtube.com/watch?v=HSPYgwP9R85,0,2:39,2:39,"As Nigel starts pulling more items, how does Andy react?",She is overwhelmed yet excited.,She is stressed and anxious.,She is sad and worried,She is angry and frustrated.,https://www.youtube.com/embed/HSPYgwP9R85?start=0&end=159
33,The Devil Wears Prada Makeover Scene,https://www.youtube.com/watch?v=HSPYgwP9R85,0,2:39,2:39,What word could you use to describe Nigel’s comment about the beauty department?,Sarcastic,Kind,Truthful,Mean,https://www.youtube.com/embed/HSPYgwP9R85?start=0&end=159
33,The Devil Wears Prada Makeover Scene,https://www.youtube.com/watch?v=HSPYgwP9R85,0,2:39,2:39,What do the other two workers think about Andy’s transformation?,They are jealous and shocked,They are mad that she looks better than them.,They are excited to work with her now.,They are impressed and kind.,https://www.youtube.com/embed/HSPYgwP9R85?start=0&end=159
33,The Devil Wears Prada Makeover Scene,https://www.youtube.com/watch?v=HSPYgwP9R85,0,2:39,2:39,"At the end of the scene, Andy seems more…",Confident,Nervous,Depressed,Angry,https://www.youtube.com/embed/HSPYgwP9R85?start=0&end=159
34,Devile Wears Prada You Think This Has Nothing to Do with You,https://www.youtube.com/embed/vRP9ShmQrog?start=63&end=169,0:05,2:46,2:46,"When Andy sees the belts, what do you think she is most likely thinking?",It is silly to choose between them because they are practically the same,She hates her job and wants to leave,She thinks the belts are beautiful and wants both of them,She doesn’t notice them at all.,https://www.youtube.com/embed/vRP9ShmQrog?start=5&end=166
34,Devile Wears Prada You Think This Has Nothing to Do with You,https://www.youtube.com/embed/vRP9ShmQrog?start=63&end=169,0:05,2:46,2:46,How does Andy’s expression change when she looks up and sees everyone staring at her?,"She becomes confused, not knowing she did something wrong.",She is shocked and scared that she will be fired.,She is hysterical and is about to have a nervous breakdown.,She is unphased.,https://www.youtube.com/embed/vRP9ShmQrog?start=5&end=166
34,Devile Wears Prada You Think This Has Nothing to Do with You,https://www.youtube.com/embed/vRP9ShmQrog?start=63&end=169,0:05,2:46,2:46,What emotion does the Editor in Chief exhibit when she says “this stuff”?,"The EIC is hurt, she is passionate about fashion. ",The EIC is excited that Andy offended her.,The EIC is being sarcastic.,The EIC is confused.,https://www.youtube.com/embed/vRP9ShmQrog?start=5&end=166
34,Devile Wears Prada You Think This Has Nothing to Do with You,https://www.youtube.com/embed/vRP9ShmQrog?start=63&end=169,0:05,2:46,2:46,How does Andy feel when the EIC calls her sweater lumpy?,She is slightly offended.,She is extremely angry.,She is excited.,She is depressed.,https://www.youtube.com/embed/vRP9ShmQrog?start=5&end=166
34,Devile Wears Prada You Think This Has Nothing to Do with You,https://www.youtube.com/embed/vRP9ShmQrog?start=63&end=169,0:05,2:46,2:46,How does everyone else in the scene seem to react during EIC’s speech?,They are nervous and uncomfortable.,They are happy that Andy is being lectured.,They don’t seem to care.,They are riled up and rowdy.,https://www.youtube.com/embed/vRP9ShmQrog?start=5&end=166
34,Devile Wears Prada You Think This Has Nothing to Do with You,https://www.youtube.com/embed/vRP9ShmQrog?start=63&end=169,0:05,2:46,2:46,What is the overall tone of the EIC speech?,Commanding and bold,Depressing and sad,Nervous and timid,Funny and silly,https://www.youtube.com/embed/vRP9ShmQrog?start=5&end=166
34,Devile Wears Prada You Think This Has Nothing to Do with You,https://www.youtube.com/embed/vRP9ShmQrog?start=63&end=169,0:05,2:46,2:46,"Throughout the showdown, Andy displays what emotion?",Confused and Nervous,Excited and Happy,Calm and Zen,Tense and Angry,https://www.youtube.com/embed/vRP9ShmQrog?start=5&end=166
35,The Office Michael Proposes to Carol Scene,https://www.youtube.com/watch?v=XTSg6vYJcxs,0,1:30,1:30,"At the start of the scene when Michael is looking around, what emotion does he seem to exhibit?",Nervousness,Excitement,Anxiousness,Happiness,https://www.youtube.com/embed/XTSg6vYJcxs?start=0&end=90
35,The Office Michael Proposes to Carol Scene,https://www.youtube.com/watch?v=XTSg6vYJcxs,0,1:30,1:30,What is the DJ’s reaction when Michael takes the microphone?,Annoyance,Anger,Sarcasm,Happiness,https://www.youtube.com/embed/XTSg6vYJcxs?start=0&end=90
35,The Office Michael Proposes to Carol Scene,https://www.youtube.com/watch?v=XTSg6vYJcxs,0,1:30,1:30,What can we assume about Kelly and Ryan’s relationship based on the way Kelly looks at him?,They are dating,They are friends,They are siblings,They are coworkers,https://www.youtube.com/embed/XTSg6vYJcxs?start=0&end=90
35,The Office Michael Proposes to Carol Scene,https://www.youtube.com/watch?v=XTSg6vYJcxs,0,1:30,1:30,What can we guess about the relationship between Carol and Michael before his announcement?,They are dating,They are friends,They are siblings,They are coworkers,https://www.youtube.com/embed/XTSg6vYJcxs?start=0&end=90
35,The Office Michael Proposes to Carol Scene,https://www.youtube.com/watch?v=XTSg6vYJcxs,0,1:30,1:30,What does Carol’s reaction mean?,She was not ready nor expecting him to ask her to marry him.,She is overjoyed that she was proposed to.,She is angry that Michael proposed in front of so many people,She is happy that she is the center of attention at the party.,https://www.youtube.com/embed/XTSg6vYJcxs?start=0&end=90
35,The Office Michael Proposes to Carol Scene,https://www.youtube.com/watch?v=XTSg6vYJcxs,0,1:30,1:30,Do you think Carol and Michael will get married based on Carol’s reaction?,No,Yes,N/A,N/A,https://www.youtube.com/embed/XTSg6vYJcxs?start=0&end=90
35,The Office Michael Proposes to Carol Scene,https://www.youtube.com/watch?v=XTSg6vYJcxs,0,1:30,1:30,What is the crowd’s reaction to Michael proposing to Carol?,They think it is sweet and exciting.,They are confused.,They are mad that Michael is making the party about him,They have no reaction,https://www.youtube.com/embed/XTSg6vYJcxs?start=0&end=90
35,The Office Michael Proposes to Carol Scene,https://www.youtube.com/watch?v=XTSg6vYJcxs,0,1:30,1:30,"Overall, what word best describes Michael’s proposal?",Awkward,Monumental,Joyous,Humourous,https://www.youtube.com/embed/XTSg6vYJcxs?start=0&end=90
36,Modern Family- Haley making cupcakes,https://www.youtube.com/watch?v=kwLDOOze7Uk&pbjreload=101,0,0:50,0:50,What’s the relationship between the two?,Mom and daughter,Teacher and student,Aunt and niece,Neighbors,https://www.youtube.com/embed/kwLDOOze7Uk?start=0&end=50
36,Modern Family- Haley making cupcakes,https://www.youtube.com/watch?v=kwLDOOze7Uk&pbjreload=101,0,0:50,0:50,What are they making?,Cupcakes,Cheesecake,Ice-cream,Muffins,https://www.youtube.com/embed/kwLDOOze7Uk?start=0&end=50
36,Modern Family- Haley making cupcakes,https://www.youtube.com/watch?v=kwLDOOze7Uk&pbjreload=101,0,0:50,0:50,Why did Haley need the cupcakes?,For her school’s fundraising event,For a class project,For her friends’ birthday,She loves eating cupcakes,https://www.youtube.com/embed/kwLDOOze7Uk?start=0&end=50
36,Modern Family- Haley making cupcakes,https://www.youtube.com/watch?v=kwLDOOze7Uk&pbjreload=101,0,0:50,0:50,Does Haley want to make the cupcakes by herself,"No, she wants mom to help her make the cupcakes.","Yes, she wants to prove that she’s no longer a child.","Yes, she’s good at making cupcakes.","No, she has something important on her phone.",https://www.youtube.com/embed/kwLDOOze7Uk?start=0&end=50
36,Modern Family- Haley making cupcakes,https://www.youtube.com/watch?v=kwLDOOze7Uk&pbjreload=101,0,0:50,0:50,How did mom feel when Haley cracked egg shells in the bowl?,She is worried and wants to give Haley advice.,She trusts Haley’s ability to do things on her own.,She is angry that Haley doesn’t even know how to crack eggs.,She feels disappointed about her daughter.,https://www.youtube.com/embed/kwLDOOze7Uk?start=0&end=50
36,Modern Family- Haley making cupcakes,https://www.youtube.com/watch?v=kwLDOOze7Uk&pbjreload=101,0,0:50,0:50,Why is Mom making the cupcakes at last?,Because she can’t bear how Haley’s bad at cracking eggs.,Because Haley asks her for help.,Because she likes cracking eggs.,Because Haley’s busy texting.,https://www.youtube.com/embed/kwLDOOze7Uk?start=0&end=50
36,Modern Family- Haley making cupcakes,https://www.youtube.com/watch?v=kwLDOOze7Uk&pbjreload=101,0,0:50,0:50,"Why did Haley say, “I’m not a child, I can do it?”","She wants to show mom that she’s bad at making cupcakes, so that mom will offer to help.",She doesn’t want to rely on mom and wants to make the cupcakes by herself.,She is skilled at making cupcakes and wants to show off.,She doesn’t want to be treated as a child and wants to fulfill her own responsibility.,https://www.youtube.com/embed/kwLDOOze7Uk?start=0&end=50
36,Modern Family- Haley making cupcakes,https://www.youtube.com/watch?v=kwLDOOze7Uk&pbjreload=101,0,0:50,0:50,How is Haley in mom’s eyes?,Still a child who needs to be guided and helped on certain things.,An adolescent who’s mature enough to handle her own business,An independent girl who wants to prove her ability of baking.,A needy girl who can’t do anything on her own.,https://www.youtube.com/embed/kwLDOOze7Uk?start=0&end=50
37,Happy Potter,https://www.youtube.com/watch?v=8DTb-lseCdQ&pbjreload=101,0:40,2:14,1:34,What’s the name of the elf?,Dobby,Tommy,Bobby,Harry,https://www.youtube.com/embed/8DTb-lseCdQ?start=40&end=134
37,Happy Potter,https://www.youtube.com/watch?v=8DTb-lseCdQ&pbjreload=101,0:40,2:14,1:34,What role is Dobby?,A servant,A librarian,A housekeeper,A bookkeeper,https://www.youtube.com/embed/8DTb-lseCdQ?start=40&end=134
37,Happy Potter,https://www.youtube.com/watch?v=8DTb-lseCdQ&pbjreload=101,0:40,2:14,1:34,Who was his master originally?,Mr. Malfoy,Harry Potter,N/A,N/A,https://www.youtube.com/embed/8DTb-lseCdQ?start=40&end=134
37,Happy Potter,https://www.youtube.com/watch?v=8DTb-lseCdQ&pbjreload=101,0:40,2:14,1:34,Why was Dobby freed?,Because Harry Potter gave him a sock.,Because he opened a book.,Because Mr. Malfoy gave him a sock.,Because he attacked Mr. Malfoy.,https://www.youtube.com/embed/8DTb-lseCdQ?start=40&end=134
37,Happy Potter,https://www.youtube.com/watch?v=8DTb-lseCdQ&pbjreload=101,0:40,2:14,1:34,Why did Malfoy attempt to attack Harry Potter?,Because Harry freed his servant elf.,Because Harry insulted him.,Because Dobby did not obey his order.,Because Dobby attacked him first.,https://www.youtube.com/embed/8DTb-lseCdQ?start=40&end=134
37,Happy Potter,https://www.youtube.com/watch?v=8DTb-lseCdQ&pbjreload=101,0:40,2:14,1:34,What was Dobby’s emotion toward Harry?,He was thankful that Harry freed him.,He was worried about Harry’s safety.,He trusted that Harry will protect him.,He felt guilty for having served Malfoy before.,https://www.youtube.com/embed/8DTb-lseCdQ?start=40&end=134
37,Happy Potter,https://www.youtube.com/watch?v=8DTb-lseCdQ&pbjreload=101,0:40,2:14,1:34,Why did harry tell Dobby not to save his life again?,Because he did not want Dobby to get hurt by trying to protect him.,Because he had lost hope of his life.,"Because he wanted to use his own power, not relying on someone else.",Because he did not trust Dobby to protect him.,https://www.youtube.com/embed/8DTb-lseCdQ?start=40&end=134
37,Happy Potter,https://www.youtube.com/watch?v=8DTb-lseCdQ&pbjreload=101,0:40,2:14,1:34,"How did Dobby feel when Harry said, “never try to save my life again”?",He felt warm because he realized that Harry wanted to protect him.,He felt disappointed because Harry did not acknowledge his effort.,He felt ashamed because he betrayed his old master.,He felt hurt because Harry did not trust his loyalty.,https://www.youtube.com/embed/8DTb-lseCdQ?start=40&end=134
37,Happy Potter,https://www.youtube.com/watch?v=8DTb-lseCdQ&pbjreload=101,0:40,2:14,1:34,What do you think will happen between Harry and Malfoy in the future?,Malfoy will seek revenge from Harry.,They will become friends.,Malfoy will be scared of Harry and hide from him.,Harry will take Dobby back to Malfoy.,https://www.youtube.com/embed/8DTb-lseCdQ?start=40&end=134
38,Incredibles,https://youtu.be/SqMCYdqaFCQ,0:20,2:00,1:40,Have they met before?,Yes,No,N/A,N/A,https://www.youtube.com/embed/SqMCYdqaFCQ?start=20&end=120
38,Incredibles,https://youtu.be/SqMCYdqaFCQ,0:20,2:00,1:40,Did Mr. Incredible (the man in red) recognize Syndrome (Buddy) at first?,"No, he recognized him after Syndrome said, “I’m your biggest fan”.","Yes, he recognized him immediately.",N/A,N/A,https://www.youtube.com/embed/SqMCYdqaFCQ?start=20&end=120
38,Incredibles,https://youtu.be/SqMCYdqaFCQ,0:20,2:00,1:40,What kind of role was Mr. Incredible to Syndrome in the past?,Syndrome used to be a big fan of Mr. Incredible,Syndrome used to work together with Mr. Incredible,Syndrome was an old enemy of Mr. Incredible,Mr. Incredible had helped Syndrome before,https://www.youtube.com/embed/SqMCYdqaFCQ?start=20&end=120
38,Incredibles,https://youtu.be/SqMCYdqaFCQ,0:20,2:00,1:40,Why was Syndrome attacking Mr. Incredible?,Because Mr. Incredible turned him down in the past and he wanted to seek revenge.,Because he was jealous of Mr. Incredible’s super power.,Because he loved inventing weapons and attacking superheroes.,Because Mr. Incredible has attacked him in the past.,https://www.youtube.com/embed/SqMCYdqaFCQ?start=20&end=120
38,Incredibles,https://youtu.be/SqMCYdqaFCQ,0:20,2:00,1:40,How did Mr. Incredible feel about his little fan Syndrome (Buddy) back then?,He did not take Syndrome seriously.,He appreciated his support and admire.,He was thankful that Syndrome offered to help him.,He had high expectations for Syndrome.,https://www.youtube.com/embed/SqMCYdqaFCQ?start=20&end=120
38,Incredibles,https://youtu.be/SqMCYdqaFCQ,0:20,2:00,1:40,How did Mr. Incredible feel about Syndrome now?,He was scared because Syndrome was really powerful.,He looked down on him.,He felt betrayed that his little fan has turned against him.,He felt sorry that Syndrome has turned into such an evil character.,https://www.youtube.com/embed/SqMCYdqaFCQ?start=20&end=120
38,Incredibles,https://youtu.be/SqMCYdqaFCQ,0:20,2:00,1:40,What can you infer about Mr. Incredible in the past?,He was cold and arrogant.,He was powerful and friendly.,He was warm-hearted.,He was sensitive about people’s feelings.,https://www.youtube.com/embed/SqMCYdqaFCQ?start=20&end=120
38,Incredibles,https://youtu.be/SqMCYdqaFCQ,0:20,2:00,1:40,How was Syndrome feeling in this clip? Choose the one that does not apply.,Relieved because Mr. Incredible finally apologized to him.,Excited because he was finally getting revenge from Mr. Incredible,Proud because his inventions were finally powerful enough to beat Mr. Incredible.,Angry because of what Mr. Incredible did to him in the past.,https://www.youtube.com/embed/SqMCYdqaFCQ?start=20&end=120
39,Fresh Off The Boat,https://www.youtube.com/watch?v=svJtYX28CuU,0,1:28,1:28,Who was Evan?,Eddie’s little brother,Eddie’s older brother,Eddie’s classmate,Eddie’s friend,https://www.youtube.com/embed/svJtYX28CuU?start=0&end=88
39,Fresh Off The Boat,https://www.youtube.com/watch?v=svJtYX28CuU,0,1:28,1:28,Who ate Jessica (the woman)’s papaya?,Evan,Eddie,Jessica herself,They didn’t find out.,https://www.youtube.com/embed/svJtYX28CuU?start=0&end=88
39,Fresh Off The Boat,https://www.youtube.com/watch?v=svJtYX28CuU,0,1:28,1:28,What was their relationship?,Mom and son,Teacher and student,Aunt and nephew,N/A,https://www.youtube.com/embed/svJtYX28CuU?start=0&end=88
39,Fresh Off The Boat,https://www.youtube.com/watch?v=svJtYX28CuU,0,1:28,1:28,What’s her tone when Jessica said “Evan? Really?”,That it could never be Evan and she was sure Eddie was lying.,She was not surprised at all that it was actually Evan.,She was confused and didn’t know who believe.,She was surprised that it was Evan.,https://www.youtube.com/embed/svJtYX28CuU?start=0&end=88
39,Fresh Off The Boat,https://www.youtube.com/watch?v=svJtYX28CuU,0,1:28,1:28,What can you infer about Evan?,He was always the well-behaved kid in the family.,He was a naughty boy who never listened to mom.,He hated eating tropical fruits such as papayas.,He always used his brother Eddie as an excuse.,https://www.youtube.com/embed/svJtYX28CuU?start=0&end=88
39,Fresh Off The Boat,https://www.youtube.com/watch?v=svJtYX28CuU,0,1:28,1:28,Which of these is not a reason why mom was proud of Eddie?,Because it turned out that Eddie didn’t eat mom’s papaya.,Because Eddie learnt to take on the responsibility of a big brother and protected his little brother.,Because Eddie was mature enough to sacrifice his cereal just to cover for his brother.,"Because Eddie lied to protect someone else, not out of his own interests.",https://www.youtube.com/embed/svJtYX28CuU?start=0&end=88
39,Fresh Off The Boat,https://www.youtube.com/watch?v=svJtYX28CuU,0,1:28,1:28,How did Eddie feel when mom said she was proud of him?,He was surprised.,He was nervous that mom would tell dad.,He felt guilty for lying.,He thought mom was joking.,https://www.youtube.com/embed/svJtYX28CuU?start=0&end=88
39,Fresh Off The Boat,https://www.youtube.com/watch?v=svJtYX28CuU,0,1:28,1:28,Why was Eddie surprised when mom said she was proud of him?,Because he thought he did something wrong and would be punished.,Because mom has never said this to him before.,Because he thought mom was going to punish Evan.,Because he didn’t want to be a well-behaved good kid.,https://www.youtube.com/embed/svJtYX28CuU?start=0&end=88
39,Fresh Off The Boat,https://www.youtube.com/watch?v=svJtYX28CuU,0,1:28,1:28,"If you were mom, would you forgive Eddie’s lie?","Yes, Eddie lied to protect his brother, not to hurt someone, so it is a white lie.","No, lying is always bad and inexcusable.","No, I’m her mom and I should always know the truth.","Yes, lying is not a big deal.",https://www.youtube.com/embed/svJtYX28CuU?start=0&end=88
40,Fresh Off The Boat,https://www.youtube.com/watch?v=ehaZiU5NVLk&feature=youtu.be,0:19,1:01,0:42,Why is Connie coming over?,To visit colleges.,To visit them.,To attend a wedding.,To attend a funeral.,https://www.youtube.com/embed/ehaZiU5NVLk?start=19&end=61
40,Fresh Off The Boat,https://www.youtube.com/watch?v=ehaZiU5NVLk&feature=youtu.be,0:19,1:01,0:42,Can you infer who Connie is?,Their friend.,Their daughter.,Their parent.,Their teacher.,https://www.youtube.com/embed/ehaZiU5NVLk?start=19&end=61
40,Fresh Off The Boat,https://www.youtube.com/watch?v=ehaZiU5NVLk&feature=youtu.be,0:19,1:01,0:42,Has Connie been to college before?,"No, she never went to college.","Yes, she was a college graduate.","Yes, she went to beauty school, which counted as college.","Yes, but she quitted halfway.",https://www.youtube.com/embed/ehaZiU5NVLk?start=19&end=61
40,Fresh Off The Boat,https://www.youtube.com/watch?v=ehaZiU5NVLk&feature=youtu.be,0:19,1:01,0:42,How did the guy feel about Connie’s decision to go to college?,He did not support Connie because he thought adults had other important responsibilities.,He supported Connie and acknowledged her effort to take on more responsibilities.,He was envious of Connie because he did not have the courage.,He doubted Connie’s ability to finish school.,https://www.youtube.com/embed/ehaZiU5NVLk?start=19&end=61
