
question-text,How did Eddie feel when mom said she was proud of him?
incorrect,He felt guilty for lying.
incorrect,He thought mom was joking.
correct,He was surprised.
incorrect,He was nervous that mom would tell dad.
question-tags

question-text,Why was Eddie surprised when mom said she was proud of him?
incorrect,Because he didn’t want to be a well-behaved good kid.
correct,Because he thought he did something wrong and would be punished.
incorrect,Because mom has never said this to him before.
incorrect,Because he thought mom was going to punish Evan.
question-tags

question-text,"If you were mom, would you forgive Eddie’s lie?"
incorrect,"No, I’m her mom and I should always know the truth."
incorrect,"No, lying is always bad and inexcusable."
incorrect,"Yes, lying is not a big deal."
correct,"Yes, Eddie lied to protect his brother, not to hurt someone, so it is a white lie."
question-tags

end of quiz

clip-title,Fresh Off The Boat
description
thumbnail
img
src,https://www.youtube.com/embed/ehaZiU5NVLk?start=19&end=61
clip-tags

question-text,Why is Connie coming over?
incorrect,To visit them.
incorrect,To attend a funeral.
incorrect,To attend a wedding.
correct,To visit colleges.
question-tags

question-text,Can you infer who Connie is?
incorrect,Their parent.
correct,Their friend.
incorrect,Their teacher.
incorrect,Their daughter.
question-tags

question-text,Has Connie been to college before?
incorrect,"Yes, she went to beauty school, which counted as college."
correct,"No, she never went to college."
incorrect,"Yes, but she quitted halfway."
incorrect,"Yes, she was a college graduate."
question-tags

question-text,How did the guy feel about Connie’s decision to go to college?
incorrect,He supported Connie and acknowledged her effort to take on more responsibilities.
correct,He did not support Connie because he thought adults had other important responsibilities.
incorrect,He was envious of Connie because he did not have the courage.
incorrect,He doubted Connie’s ability to finish school.
question-tags

question-text,"Based on their conversation, what kind of person was Connie? Choose the one that does not apply."
incorrect,Not so well-educated
incorrect,A housewife
correct,Competent
incorrect,reliant
question-tags

question-text,How did the woman feel about Connie’s decision?
incorrect,She was worried.
incorrect,She was the one who talked Connie into going to college.
incorrect,She did not think Connie can finish college.
correct,She supported Connie.
question-tags

question-text,"What’s his tone when the man said, “me too, she’s so brave”?"
incorrect,He was trying to express agreement with the woman.
incorrect,He felt surprised that Connie was brave enough to take the step.
incorrect,He appreciated Connie’s courage.
correct,He was being sarcastic.
question-tags

question-text,How did the woman think about Connie?
incorrect,She thought Connie had always been a good housewife.
incorrect,She was jealous of Connie for not having to work.
correct,She felt superior than Connie and thought Connie was trying to follow her steps.
incorrect,"She thought Connie was a capable, independent woman."
question-tags

end of quiz

clip-title,Friends
description
thumbnail
img
src,https://www.youtube.com/embed/0xFrBfeKJoo?start=0&end=89
clip-tags

question-text,Who brought Parker to the house?
incorrect,Chandler
correct,Phoebe (girl in blue)
incorrect,Rachel
incorrect,Ross
question-tags

question-text,Did they know Parker before?
incorrect,Yes
correct,No
incorrect,N/A
incorrect,N/A
question-tags

question-text,What can you tell about Rachel?
incorrect,She has a dog.
incorrect,She likes Parker.
incorrect,She knows Parker before.
correct,She’s pregnant.
question-tags

question-text,How would you describe Parker?
incorrect,Shy
correct,awkward
incorrect,Socially-apt
incorrect,fun
question-tags

question-text,How did Rachel and Ross feel about Parker?
incorrect,They appreciated that he asked about their baby.
incorrect,They enjoyed talking to him.
incorrect,They thought he was a funny guy.
correct,They didn’t like him because he was way too enthusiastic.
question-tags

question-text,How do you know that?
incorrect,Because Rachel said she liked him (Parker) a lot.
incorrect,Because they looked surprised when Parker called out each of their names.
correct,Because they did not want to take the same car with Parker.
incorrect,Because Rachel smiled when Parker touched her belly and praised the baby.
question-tags

question-text,How did Rachel feel when Parker talked to her about her baby?
incorrect,She was nervous because she didn’t know what he was going to do.
incorrect,She felt grateful that he asked about her baby.
incorrect,She felt excited talking to people about her baby.
correct,She was unhappy that he was so easily distracted by dog photos.
question-tags

question-text,"How did Ross feel when Parker laughed and said, “classic Ross”?"
correct,He felt awkward because Parker acted as if they already knew each other before.
incorrect,He felt embarrassed for being called out.
incorrect,He appreciated how Parker has learnt so much about him from Phoebe.
incorrect,He felt offended because Parker was judging him.
question-tags

end of quiz

clip-title,Friends
description
thumbnail
img
src,https://www.youtube.com/embed/0-Dqo2BFg2o?start=13&end=88
clip-tags

question-text,What can you infer about their relationship?
incorrect,They are close friends.
incorrect,"They used to be friends, but something happened."
correct,"They have a common friend Phoebe, but they barely know each other."
incorrect,They don’t like each other.
question-tags

question-text,Why did Ross (the guy in black) mention that he was divorced?
correct,He was trying to find a common topic.
incorrect,He wanted to tell Mike about his story.
incorrect,He wanted to give Mike his advice on marriage.
incorrect,He was curious about Mike’s relationship.
question-tags

question-text,How did Ross feel when Mike said he didn’t want to talk about his divorce?
correct,He felt awkward because now he couldn’t come up with another topic.
incorrect,He was offended because he was the one who brought up the topic.
incorrect,N/A
incorrect,He felt sorry that he didn’t consider Mike’s feelings.
question-tags

question-text,How would you describe their conversation?
incorrect,hostile
incorrect,Interesting
correct,Awkward
incorrect,Interactive
question-tags

end of quiz

clip-title,Captain America: The Winter Soldier
description
thumbnail
img
src,https://www.youtube.com/embed/7UGu2sRmSHI?start=10&end=69
clip-tags

question-text,Who’s the better runner?
incorrect,N/A
correct,Steve (the one standing)
incorrect,Sam (the one sitting under the tree)
incorrect,N/A
question-tags

question-text,Did they know each other before?
correct,"No, it was their first encounter."
incorrect,"Yes, they used to work together."
incorrect,N/A
incorrect,N/A
question-tags

question-text,Who introduced himself first?
incorrect,N/A
incorrect,Steve
incorrect,N/A
correct,Sam
question-tags

question-text,"How did Sam feel when Steve said, “on your left” and surpassed him the 3rd time?"
incorrect,Annoyed
incorrect,Astonished
incorrect,Defeated
correct,Challenged
question-tags

question-text,"What did Sam mean when he said, “you should be ashamed of yourself”?"
incorrect,He was criticizing Steve for starting late.
incorrect,He was being sarcastic about Steve’s arrogance.
correct,He was joking about Steve’s unusual speed.
incorrect,He was criticizing Steve for being too competitive.
question-tags

question-text,How do you think their relationship will be in the future?
incorrect,N/A
incorrect,They will become competitors.
incorrect,N/A
correct,They will become friends.
question-tags

end of quiz

clip-title,The Pursuit of Happyness
description
thumbnail
img
src,https://www.youtube.com/embed/ep-ieEG06qg?start=0&end=123
clip-tags

question-text,What is the setting?
incorrect,A police investigation
incorrect,A college interview
incorrect,A meeting
correct,A job interview
question-tags

question-text,Why is Chris not wearing suits?
incorrect,Because he did not really want this job
incorrect,Because he was confident that he could get this job even without wearing suits.
correct,Because he was arrested before and ran to the interview without time to change.
incorrect,Because he couldn’t afford one.
question-tags

question-text,Is he usually a poor-dressed person?
incorrect,N/A
incorrect,"Yes, he doesn’t care about his outfit."
incorrect,N/A
correct,"No, he’s usually dressed in jacket and tie."
question-tags

question-text,Why are they laughing at the end?
incorrect,Because they thought Chris’ response was ridiculous.
incorrect,Because Chris gave an opposite answer to what they expected.
incorrect,Because Chris didn’t get the point of their question.
correct,Because they liked Chris’ humorous response.
question-tags

question-text,Do you think Chris will be hired? Why?
incorrect,"No, because his outfit left the interviewers a bad impression."
incorrect,"No, because the interviewers thought he was not treating the interview seriously."
correct,"Yes, because the interviewers liked his clever response and his frankness."
incorrect,"Yes, because he showed that he possessed the skillsets for the position."
question-tags

question-text,What kind of person is Chris? Choose the one that does not apply.
incorrect,Sincere
incorrect,Determined
correct,Aggressive
incorrect,Witty
question-tags

end of quiz

clip-title,The Princess Diaries 2
description
thumbnail
img
src,https://www.youtube.com/embed/oDHP4My07RM?start=14&end=88
clip-tags

question-text,Why were they in the car?
incorrect,They were ubering to school.
incorrect,They were taking a taxi to school.
incorrect,Mia was showing them her new limo.
correct,Mia was giving her friends a ride to school.
question-tags

question-text,Why did the two friends look surprised when they saw Mia?
correct,She got a new makeover.
incorrect,She came with a limo.
incorrect,She became rich.
incorrect,She had a personal driver.
question-tags

question-text,How did Michael feel about Mia’s new makeover?
incorrect,He did not care.
incorrect,He did not find it surprising.
incorrect,He agreed with Lily.
correct,He thought it was attractive.
question-tags

question-text,How did Lily feel about Mia’s new hair?
incorrect,She thought it was attractive.
correct,She thought it was weird.
incorrect,She was jealous.
incorrect,She thought it was too short.
question-tags

question-text,"How did Mia feel when Lily said, “who destroyed you?”"
correct,Unexpected.
incorrect,Angry.
incorrect,Annoyed.
incorrect,Happy.
question-tags

question-text,How did Lily feel about Mia’s bag?
correct,She thought it was too luxurious and unnecessary.
incorrect,She thought it was a lame bag.
incorrect,She was jealous because she wanted this bag too.
incorrect,She did not believe Mia could afford such an expensive bag.
question-tags

question-text,"What did Lily mean when she said, “you used to care more about what was inside your head than on it”?"
incorrect,She was referring to Mia’s really bad hair style in the past.
correct,She was criticizing Mia for being superficial and caring too much about appearance.
incorrect,She meant that Mia’s new hair was terrible.
incorrect,That Mia used to care more about her friends.
question-tags

question-text,How did Mia feel about Lily’s comments?
incorrect,She did not care about their comments.
correct,She was hurt.
incorrect,She felt sorry.
incorrect,She reflected on herself for being superficial.
question-tags

question-text,What can you infer about Lily?
incorrect,"She cared about appearance, outfit and hair."
incorrect,She was sensitive about her friends’ feelings.
correct,She cared a lot about social issues.
incorrect,She was a material person.
question-tags

end of quiz

clip-title,This Is Us 
description
thumbnail
img
src,https://www.youtube.com/embed/TCC9xiRlwRE?start=40&end=99
clip-tags

question-text,What were they doing?
incorrect,Cleaning the house.
incorrect,Decorating the house.
correct,Leaving the house.
incorrect,Visiting a friend’s house.
question-tags

question-text,What do you think their relationship is?
incorrect,Neighbors
incorrect,Friends
correct,Couples
incorrect,Siblings
question-tags

question-text,Who were they mainly talking about?
incorrect,Their daughter.
incorrect,The woman’s mom.
incorrect,Their friend.
correct,The man’s mom.
question-tags

question-text,What did the woman do when the man pointed out that she made that noise every time he mentioned mom?
incorrect,She denied making that noise.
correct,She went to set the alarm.
incorrect,She explained why she made this noise.
incorrect,She confronted the man.
question-tags

question-text,Why did she do that?
incorrect,Because setting the alarm is more important than talking about this topic.
incorrect,Because she didn’t understand what the man meant.
incorrect,Because she didn’t hear him.
correct,Because she wanted to avoid talking about this topic.
question-tags

question-text,How did the woman think about the man’s tactics to persuade his mom?
correct,She did not approve of what the man did.
incorrect,She supported what he did.
incorrect,She thought what the man did was out of his mom’s best interest.
incorrect,"She understood why the man did that, although she didn’t agree."
question-tags

question-text,How did the man feel when the woman expressed her opinion?
incorrect,He felt sorry for not listening to her advice.
incorrect,He reflected on himself.
correct,He did not like her comments.
incorrect,He was open to her criticism.
question-tags

question-text,What is the overall tone of this conversation?
incorrect,Aggressive
incorrect,Chill
incorrect,Awkward
correct,Serious
question-tags

question-text,How would you describe the woman?
correct,Opinionated but considerate about her husband’s feelings
incorrect,Reliant on her husband
incorrect,Aggressive and dominant
incorrect,Didn’t trust her husband’s judgment
question-tags

end of quiz

clip-title,Beautiful Mind
description
thumbnail
img
src,https://www.youtube.com/embed/5OIUa-mxIhM?start=41&end=141
clip-tags

question-text,Where were they?
incorrect,In a shopping mall.
correct,In a library.
incorrect,In a cafeteria.
incorrect,In a classroom.
question-tags

question-text,What was the main topic of their conversation?
incorrect,A recent movie
incorrect,English literature
incorrect,Food in the café
correct,Math theories
question-tags

question-text,Why did the student approach Nash at first?
incorrect,Because he was his student.
incorrect,Because he recognized that he was John Nash.
incorrect,Because he wanted to ask him a question.
correct,Because he saw the equations Nash wrote on the board and he got interested.
question-tags

question-text,How did Nash feel when the young man said he was studying Nash’s theory?
incorrect,He felt sad because he was no longer a young student.
incorrect,He felt disturbed because he didn’t want to be recognized.
correct,He was happy that his work was recognized.
incorrect,He felt surprised.
question-tags

question-text,How did the student feel when he handed Nash his theory?
incorrect,Proud of himself.
incorrect,Confident.
incorrect,Confused.
correct,Nervous.
question-tags

question-text,What was the student’s reaction when Nash asked if he had eaten food or not?
incorrect,He felt confused because he didn’t think food is related to Math.
correct,He felt surprised that Nash would ask about things other than Math.
incorrect,"He was offended because he wanted to talk about his theory, but Nash disrupted him."
incorrect,He was touched that Nash was such a caring person.
question-tags

question-text,How did the student feel about Nash?
incorrect,He thought Nash was hard to approach.
incorrect,He thought Nash was a good teacher.
incorrect,He thought Nash had a weird personality.
correct,He admired Nash’s great academic accomplishment.
question-tags

question-text,What can you infer about the student’s personality? Choose the one that does not apply.
correct,He was shy and withdrawn.
incorrect,He was smart and knowledgeable in the subject.
incorrect,He was humble and willing to learn.
incorrect,He was passionate about the subject.
question-tags

question-text,What kind of person is Nash? Choose the one that does not apply.
incorrect,Warm-hearted and caring about students.
incorrect,Devoted about his subject.
incorrect,Humble about his achievements.
correct,Cold and distanced from people.
question-tags

end of quiz

clip-title,Zootopia
description
thumbnail
img
src,https://www.youtube.com/embed/ujncmH8YnNc?start=12&end=75
clip-tags

question-text,What was the role of the rabbit?
incorrect,The owner of the ice-cream shop.
correct,A police officer.
incorrect,A friend of the fox.
incorrect,A friend of the elephant.
question-tags

question-text,Who is the fox buying ice-cream for?
incorrect,For the little elephant.
incorrect,For the rabbit.
incorrect,For himself.
correct,"For his son, the little fox."
question-tags

question-text,What store is this?
incorrect,a pizza store
incorrect,a clothing store
incorrect,a candy store
correct,an ice-cream store
question-tags

question-text,What was her first reaction when she saw the fox?
incorrect,She was angry that the elephant was not selling him ice-cream.
incorrect,She was scared and wanted to run away.
correct,She was alert and about to pull out her gun from the pocket.
incorrect,She was confused about why a fox was in the store.
question-tags

question-text,What changed her attitude toward the fox?
incorrect,When other people in the line started complaining.
correct,When she saw the little fox.
incorrect,When the elephant rejected to sell them ice-cream.
incorrect,When the fox said he only wanted to buy an ice-cream.
question-tags

question-text,"How did the rabbit feel when she said, “I’m such a…”?"
correct,She felt shameful for herself that she mistrusted a good fox dad.
incorrect,She thought the elephant was being rude.
incorrect,She thought the little fox was cute.
incorrect,She felt guilty that she didn’t have the courage to confront the fox.
question-tags

question-text,What was the elephant’s attitude?
incorrect,Patient
correct,Rude
incorrect,Cautious
incorrect,Friendly
question-tags

question-text,What do you think the rabbit will do?
incorrect,She would report the fox to the police station.
correct,She would help them buy an ice-cream.
incorrect,She would take the fox to another ice-cream store.
incorrect,She would leave the store.
question-tags

end of quiz

clip-title,Princess Diaries
description
thumbnail
img
src,https://www.youtube.com/embed/8Dra6Aj9jm0?start=0&end=167
clip-tags

question-text,How did Mia feel when the lady told her about the name of the prince?
incorrect,She was interested to learn about him.
incorrect,She was nervous because she knew the lady was going to say something about her.
correct,She didn’t care because she did not think it’s relevant to her.
incorrect,She felt excited.
question-tags

question-text,What was Mia’s reaction when she first heard that the prince was her father?
incorrect,She opened her mouth wide.
correct,She chuckled.
incorrect,She spilled the tea.
incorrect,"She said, “shut up”."
question-tags

question-text,Why did she do that?
incorrect,She was surprised.
incorrect,She didn’t think it was a big deal to be royal.
correct,She thought it was a joke.
incorrect,She was excited about the fact that she’s royal.
question-tags

question-text,Why did Mia say “shut up”?
incorrect,Because she thought the queen was lying.
incorrect,Because she was offended by the queen’s words.
incorrect,Because she didn’t want the queen to tell her the truth.
correct,Because she was too overwhelmed.
question-tags

question-text,"What was the queen’s reaction when Mia said, “shut up”?"
incorrect,She was impressed by Mia’s directness.
correct,She was overwhelmed by her rude manners.
incorrect,She was angry because Mia didn’t respect her.
incorrect,Mia’s reaction was exactly what she expected.
question-tags

end of quiz

clip-title,How I Met Your Mother 
description
thumbnail
img
src,https://www.youtube.com/embed/wbmW_Z1oPJw?start=0&end=31
clip-tags

question-text,"How did the woman feel when the man said, “technically, water is a drink”?"
incorrect,She felt annoyed because the man was always correcting people.
incorrect,She felt challenged and wanted to talk the man over.
incorrect,She was surprised because she didn’t know that.
correct,N/A
question-tags

question-text,"What did she mean when she said, “I was just gonna smear it on my skin”?"
incorrect,She meant that she was using the water to clean her shirt.
incorrect,She meant the literal meaning that she was going to pour the water on her skin.
correct,She was being sarcastic and attacking the man.
incorrect,She was trying to prove to the man that water can be used in multiple ways.
question-tags

question-text,What can you tell from the other two friends’ reaction?
incorrect,They wanted to defend the man but were afraid of the woman.
incorrect,"They already noticed the man’s habit of correcting people, but they never dared to point it out."
incorrect,They didn’t agree with the woman.
correct,They just realized that the man had this problem and they were also annoyed by that.
question-tags

question-text,What can you infer about the man?
incorrect,He likes arguing with people.
incorrect,He drinks a lot of water.
correct,He is too critical over his friends.
incorrect,He is nice to his friends.
question-tags

question-text,What did the woman feel when she saw the two’s reaction? Choose the wrong one.
correct,She was unsure if her accusation about the man was right or not.
incorrect,She felt more supported to make her argument.
incorrect,She was more confident about her opinion.
incorrect,She was assured that the man had this problem and everyone was annoyed by that.
question-tags

question-text,How would you describe this conversation?
correct,Confrontational
incorrect,Constructive
incorrect,Calm
incorrect,funny
question-tags

end of quiz

clip-title,The Big Bang Theory
description
thumbnail
img
src,https://www.youtube.com/embed/qkEdc0VdRlE?start=0&end=49
clip-tags

question-text,What was the girl doing in the beginning?
incorrect,She was just shuffling the cards.
incorrect,She was revealing to them how a magic trick works.
correct,She was amazed by a magic trick.
incorrect,She was playing poker with the guys.
question-tags

question-text,Who played the magic trick?
incorrect,Can’t tell from the clip
incorrect,The girl
correct,Howard (the guy in green)
incorrect,Sheldon (the guy in purple)
question-tags

question-text,How did Sheldon think about the magic trick?
correct,He thought magic tricks were not as mysterious as they seemed.
incorrect,He was not interested in this topic.
incorrect,He thought it was amazing.
incorrect,He already knew the trick behind it.
question-tags

question-text,Why did Sheldon say he “had more important things to think about”?
incorrect,Because he was uninterested and wanted them to switch a topic.
incorrect,To hide the fact that he was a big fan of magic tricks.
correct,To show that he did not care about magic tricks.
incorrect,Because he did have more important tasks at hand.
question-tags

question-text,What was his true attitude about the magic trick?
incorrect,He looked down on the so-called ‘magic trick’.
incorrect,He was a master of magic tricks.
correct,He was curious about the trick behind it.
incorrect,He was uninterested.
question-tags

question-text,"Why did Howard (the guy in green) smile when Sheldon said, “clearly the cards are marked”?"
correct,Because Sheldon was actually curious about the trick but pretending to be uninterested.
incorrect,He was glad that Sheldon considered the magic trick an important thing to think about.
incorrect,He was glad that Sheldon guessed right about the trick.
incorrect,"He was laughing at Sheldon, who guessed wrong about the trick."
question-tags

question-text,Was the girl curious about the trick behind the magic?
correct,"No, she thought not knowing the trick was part of the fun."
incorrect,"No, she already knew the trick."
incorrect,"Yes, she was as curious as Sheldon."
incorrect,"Yes, she expected Sheldon to find out the trick."
question-tags

question-text,What kind of person is Sheldon?
correct,He had high self-esteem.
incorrect,He was mean to his friends.
incorrect,He was straightforward.
incorrect,He was humble.
question-tags

end of quiz

clip-title,Akeelah and the Bee
description
thumbnail
img
src,https://www.youtube.com/embed/WdDUhHl-BzM?start=0&end=124
clip-tags

question-text,Why did the girl change her wording?
incorrect,Because she wanted to say something else.
incorrect,Because she wanted to refute the man but she curbed the impulse.
correct,Because the man wanted her to use proper language.
incorrect,Because she had trouble coming up with the word she wanted to use.
question-tags

question-text,"What was the girl’s tone when she said, “yeah, whatever”?"
correct,Dismissive
incorrect,Sincere
incorrect,Hurt
incorrect,Angry
question-tags

question-text,Can you infer what “insolent” meant?
correct,Rude-mannered
incorrect,Well-mannered
incorrect,intelligent
incorrect,Innocent
question-tags

question-text,How did the girl feel when the man said she was “insolent”?
incorrect,She didn’t understand what he meant.
incorrect,She started reflecting on herself.
correct,She felt offended.
incorrect,She was upset for being criticized.
question-tags

question-text,Why did she say “dictatorial truculent supercilious Gardner” in the end?
incorrect,Because she wanted to show off her vocabulary.
incorrect,Because she wanted to prove that she was not insolent.
correct,Because she was offended by the man and wanted to revenge.
incorrect,Because she realized that she was indeed insolent.
question-tags

end of quiz

clip-title,Devile Wears Prada You Think This Has Nothing to Do with You
description
thumbnail
img
src,https://www.youtube.com/embed/vRP9ShmQrog?start=5&end=166
clip-tags

question-text,Who has the biggest/ final say in this room?
incorrect,Andrea (girl in blue)
incorrect,Nigel (the man)
correct,Miranda (women in grey hair)
incorrect,N/A
question-tags

question-text,How did Andrea (girl in blue) feel about the dress?
incorrect,She wanted to try it on.
incorrect,She really liked it.
correct,She thought it was an uncommon dress.
incorrect,She was happy that Miranda (lady in grey hair) picked it.
question-tags

question-text,Why did Andrea laugh when she saw the two belts?
incorrect,Because she was amused by their bad taste.
correct,Because she thought the two belts look the same but the girl said they “looked so different”.
incorrect,Because she thought the two belts were both ugly.
incorrect,Because she wanted to get their attention.
question-tags

question-text,How did Miranda think about Andrea’s outfit?
incorrect,She liked the color of her sweater but she didn’t like her overall style.
incorrect,She acknowledged Andrea’s taste.
incorrect,She thought Andrea dressed too seriously.
correct,She thought Andrea dressed badly.
question-tags

question-text,How did Andrea feel when Miranda started talking about her sweater?
incorrect,She felt honored that Miranda was giving her advice on fashion.
incorrect,She was eager to learn about that.
correct,She was embarrassed for being criticized in front of so many people.
incorrect,She felt sorry that she didn’t live up to Miranda’s expectation.
question-tags

question-text,What kind of person was Miranda? Choose the wrong one.
correct,Easy-going
incorrect,Strict about her job
incorrect,Knowledgeable about fashion industry
incorrect,Authoritative
question-tags

question-text,How would you describe the relationship between Miranda and Nigel (the man)?
incorrect,Miranda was annoyed that Nigel was not being efficient.
incorrect,"Nigel was the one making the final decisions, not Miranda."
correct,Miranda valued Nigel’s opinions.
incorrect,Nigel was scared of Miranda.
question-tags

end of quiz
